GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21500845,519,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,1,20,Made Shot,Driving Floating Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,41,1,1,20160224,0,CLE,CHA
Shot Chart Detail,21500891,519,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,4,24,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20160301,0,CHA,PHX
Shot Chart Detail,21500963,533,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,0,43,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,17,-127,124,1,0,20160311,0,CHA,DET
Shot Chart Detail,21501074,475,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,4,10,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20160325,0,DET,CHA
Shot Chart Detail,21501109,168,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,2,8,23,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-1,1,1,20160329,1,PHI,CHA
Shot Chart Detail,21501219,322,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,3,1,37,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,17,-56,165,1,0,20160413,0,CHA,ORL
Shot Chart Detail,21501219,380,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,10,10,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,237,1,0,20160413,0,CHA,ORL
Shot Chart Detail,21501219,397,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,8,19,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,89,65,1,0,20160413,0,CHA,ORL
Shot Chart Detail,21501219,410,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,6,52,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,233,8,1,0,20160413,0,CHA,ORL
Shot Chart Detail,21501219,442,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,3,36,Made Shot,Pullup Jump shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,141,124,1,1,20160413,0,CHA,ORL
Shot Chart Detail,21501219,483,203268,Jorge Gutierrez,1610612766,Charlotte Hornets,4,0,45,Made Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,18,155,101,1,1,20160413,0,CHA,ORL
