GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,22000010,7,1628984,Devonte' Graham,1610612766,Charlotte Hornets,1,11,43,Missed Shot,Pullup Jump shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,240,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,24,1628984,Devonte' Graham,1610612766,Charlotte Hornets,1,10,25,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,221,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,205,1628984,Devonte' Graham,1610612766,Charlotte Hornets,2,10,5,Made Shot,Pullup Jump shot,,Mid-Range,Left Side Center(LC),16-24 ft.,16,-91,143,1,1,20201223,1,CLE,CHA
Shot Chart Detail,22000010,217,1628984,Devonte' Graham,1610612766,Charlotte Hornets,2,9,22,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,199,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,328,1628984,Devonte' Graham,1610612766,Charlotte Hornets,2,0,45,Missed Shot,Pullup Jump shot,,In The Paint (Non-RA),Center(C),8-16 ft.,11,-37,108,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,373,1628984,Devonte' Graham,1610612766,Charlotte Hornets,3,9,18,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,29,101,272,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,382,1628984,Devonte' Graham,1610612766,Charlotte Hornets,3,8,57,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,193,155,1,1,20201223,1,CLE,CHA
Shot Chart Detail,22000010,403,1628984,Devonte' Graham,1610612766,Charlotte Hornets,3,7,17,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20201223,0,CLE,CHA
Shot Chart Detail,22000010,515,1628984,Devonte' Graham,1610612766,Charlotte Hornets,3,0,52,Missed Shot,Pullup Jump shot,,Above the Break 3,Center(C),24+ ft.,29,-58,293,1,0,20201223,0,CLE,CHA
Shot Chart Detail,22000010,535,1628984,Devonte' Graham,1610612766,Charlotte Hornets,4,11,35,Missed Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,8,12,1,0,20201223,0,CLE,CHA
