GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0040500101,46,2072,Michael Redd,1610612749,Milwaukee Bucks,1,11,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,136,90,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,5,2250,Bobby Simmons,1610612749,Milwaukee Bucks,1,11,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-118,233,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,9,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,1,10,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,31,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,12,2250,Bobby Simmons,1610612749,Milwaukee Bucks,1,10,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,8,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,16,2072,Michael Redd,1610612749,Milwaukee Bucks,1,9,42,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,23,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,18,2072,Michael Redd,1610612749,Milwaukee Bucks,1,9,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,21,101106,Andrew Bogut,1610612749,Milwaukee Bucks,1,9,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,26,2551,T.J. Ford,1610612749,Milwaukee Bucks,1,8,8,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-97,115,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,28,2551,T.J. Ford,1610612749,Milwaukee Bucks,1,7,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,23,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,30,2551,T.J. Ford,1610612749,Milwaukee Bucks,1,7,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,51,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,36,2250,Bobby Simmons,1610612749,Milwaukee Bucks,1,6,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,64,186,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,39,2072,Michael Redd,1610612749,Milwaukee Bucks,1,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,237,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,42,2072,Michael Redd,1610612749,Milwaukee Bucks,1,5,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,49,101106,Andrew Bogut,1610612749,Milwaukee Bucks,1,5,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,36,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,54,2551,T.J. Ford,1610612749,Milwaukee Bucks,1,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,153,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,58,2072,Michael Redd,1610612749,Milwaukee Bucks,1,4,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,112,127,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,68,101106,Andrew Bogut,1610612749,Milwaukee Bucks,1,3,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,71,693,Joe Smith,1610612749,Milwaukee Bucks,1,2,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-3,79,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,73,2250,Bobby Simmons,1610612749,Milwaukee Bucks,1,2,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,94,238,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,81,693,Joe Smith,1610612749,Milwaukee Bucks,1,1,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,128,72,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,88,101106,Andrew Bogut,1610612749,Milwaukee Bucks,1,1,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-118,15,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,90,693,Joe Smith,1610612749,Milwaukee Bucks,1,0,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,99,2072,Michael Redd,1610612749,Milwaukee Bucks,1,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,8,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,110,2590,Mo Williams,1610612749,Milwaukee Bucks,2,11,30,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-103,100,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,120,693,Joe Smith,1610612749,Milwaukee Bucks,2,10,50,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,103,7,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,123,2250,Bobby Simmons,1610612749,Milwaukee Bucks,2,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,58,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,136,2294,Charlie Bell,1610612749,Milwaukee Bucks,2,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-171,72,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,152,101106,Andrew Bogut,1610612749,Milwaukee Bucks,2,7,58,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,155,2294,Charlie Bell,1610612749,Milwaukee Bucks,2,7,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,159,101106,Andrew Bogut,1610612749,Milwaukee Bucks,2,6,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,161,693,Joe Smith,1610612749,Milwaukee Bucks,2,6,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,26,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,164,2072,Michael Redd,1610612749,Milwaukee Bucks,2,5,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,25,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,170,2294,Charlie Bell,1610612749,Milwaukee Bucks,2,5,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,172,2072,Michael Redd,1610612749,Milwaukee Bucks,2,4,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,179,2072,Michael Redd,1610612749,Milwaukee Bucks,2,4,17,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,17,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,189,2551,T.J. Ford,1610612749,Milwaukee Bucks,2,3,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,192,693,Joe Smith,1610612749,Milwaukee Bucks,2,2,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,10,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,200,2072,Michael Redd,1610612749,Milwaukee Bucks,2,1,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,8,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,207,2551,T.J. Ford,1610612749,Milwaukee Bucks,2,1,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-166,41,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,213,2250,Bobby Simmons,1610612749,Milwaukee Bucks,2,0,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-179,81,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,226,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,11,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,231,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,10,32,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,15,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,237,101106,Andrew Bogut,1610612749,Milwaukee Bucks,3,10,20,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,25,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,241,2250,Bobby Simmons,1610612749,Milwaukee Bucks,3,10,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-212,169,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,247,2072,Michael Redd,1610612749,Milwaukee Bucks,3,9,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-128,66,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,257,2250,Bobby Simmons,1610612749,Milwaukee Bucks,3,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,189,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,259,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,8,13,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,7,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,261,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,46,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,264,101106,Andrew Bogut,1610612749,Milwaukee Bucks,3,7,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,10,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,277,2072,Michael Redd,1610612749,Milwaukee Bucks,3,6,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,287,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,5,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,149,7,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,295,2294,Charlie Bell,1610612749,Milwaukee Bucks,3,4,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,166,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,297,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,300,2294,Charlie Bell,1610612749,Milwaukee Bucks,3,4,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,304,2294,Charlie Bell,1610612749,Milwaukee Bucks,3,3,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,306,101106,Andrew Bogut,1610612749,Milwaukee Bucks,3,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,133,120,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,311,693,Joe Smith,1610612749,Milwaukee Bucks,3,2,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,182,-6,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,314,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,2,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,43,66,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,318,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,1,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,159,48,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,322,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,1,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,325,693,Joe Smith,1610612749,Milwaukee Bucks,3,1,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,5,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,327,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,3,1,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,333,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,0,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,82,99,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,335,2551,T.J. Ford,1610612749,Milwaukee Bucks,3,0,39,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-77,84,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,338,2294,Charlie Bell,1610612749,Milwaukee Bucks,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-9,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,343,101106,Andrew Bogut,1610612749,Milwaukee Bucks,4,11,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,346,2294,Charlie Bell,1610612749,Milwaukee Bucks,4,11,5,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-8,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,352,2294,Charlie Bell,1610612749,Milwaukee Bucks,4,10,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,225,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,354,2294,Charlie Bell,1610612749,Milwaukee Bucks,4,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-171,204,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,356,2590,Mo Williams,1610612749,Milwaukee Bucks,4,9,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,69,263,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,364,693,Joe Smith,1610612749,Milwaukee Bucks,4,8,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,368,2294,Charlie Bell,1610612749,Milwaukee Bucks,4,8,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,174,51,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,373,2072,Michael Redd,1610612749,Milwaukee Bucks,4,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,167,43,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,376,2590,Mo Williams,1610612749,Milwaukee Bucks,4,7,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,382,2072,Michael Redd,1610612749,Milwaukee Bucks,4,7,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,386,101106,Andrew Bogut,1610612749,Milwaukee Bucks,4,7,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,407,2048,Jamaal Magloire,1610612749,Milwaukee Bucks,4,4,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,410,2551,T.J. Ford,1610612749,Milwaukee Bucks,4,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,184,92,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,412,101106,Andrew Bogut,1610612749,Milwaukee Bucks,4,3,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,47,186,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,419,2551,T.J. Ford,1610612749,Milwaukee Bucks,4,3,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,425,101106,Andrew Bogut,1610612749,Milwaukee Bucks,4,3,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,3,1,0,20060423,DET,MIL
Shot Chart Detail,0040500101,441,2429,Dan Gadzuric,1610612749,Milwaukee Bucks,4,2,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-133,23,1,1,20060423,DET,MIL
Shot Chart Detail,0040500101,447,2429,Dan Gadzuric,1610612749,Milwaukee Bucks,4,1,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20060423,DET,MIL
