GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,29700006,14,913,Larry Johnson,1610612752,New York Knicks,1,10,48,Made Shot,Jump Shot,,Mid-Range,Left Side(L),8-16 ft.,15,-128,87,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,18,913,Larry Johnson,1610612752,New York Knicks,1,9,59,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,117,-10,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,21,913,Larry Johnson,1610612752,New York Knicks,1,9,25,Made Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,16,-160,-25,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,186,913,Larry Johnson,1610612752,New York Knicks,2,6,30,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,154,-16,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,208,913,Larry Johnson,1610612752,New York Knicks,2,4,35,Made Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,19,194,-5,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,233,913,Larry Johnson,1610612752,New York Knicks,2,1,58,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,260,913,Larry Johnson,1610612752,New York Knicks,3,11,3,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,3,16,1,0,19971031,0,CHH,NYK
Shot Chart Detail,29700006,261,913,Larry Johnson,1610612752,New York Knicks,3,10,58,Made Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971031,0,CHH,NYK
Shot Chart Detail,29700006,277,913,Larry Johnson,1610612752,New York Knicks,3,8,33,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,17,173,16,1,0,19971031,0,CHH,NYK
Shot Chart Detail,29700006,305,913,Larry Johnson,1610612752,New York Knicks,3,5,27,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,151,14,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700006,316,913,Larry Johnson,1610612752,New York Knicks,3,4,34,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,231,102,1,0,19971031,0,CHH,NYK
Shot Chart Detail,29700006,350,913,Larry Johnson,1610612752,New York Knicks,3,1,9,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971031,1,CHH,NYK
Shot Chart Detail,29700027,29,913,Larry Johnson,1610612752,New York Knicks,1,9,47,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,14,145,-23,1,1,19971102,1,NYK,DET
Shot Chart Detail,29700027,55,913,Larry Johnson,1610612752,New York Knicks,1,7,1,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,196,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,60,913,Larry Johnson,1610612752,New York Knicks,1,6,28,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971102,1,NYK,DET
Shot Chart Detail,29700027,69,913,Larry Johnson,1610612752,New York Knicks,1,5,29,Missed Shot,Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,82,913,Larry Johnson,1610612752,New York Knicks,1,4,36,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,38,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,93,913,Larry Johnson,1610612752,New York Knicks,1,3,59,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,145,196,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,101,913,Larry Johnson,1610612752,New York Knicks,1,3,8,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,147,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,206,913,Larry Johnson,1610612752,New York Knicks,2,4,22,Made Shot,Driving Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971102,1,NYK,DET
Shot Chart Detail,29700027,222,913,Larry Johnson,1610612752,New York Knicks,2,2,45,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,22,229,-8,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,250,913,Larry Johnson,1610612752,New York Knicks,2,0,0,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,10,100,8,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,270,913,Larry Johnson,1610612752,New York Knicks,3,10,17,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971102,1,NYK,DET
Shot Chart Detail,29700027,272,913,Larry Johnson,1610612752,New York Knicks,3,9,25,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971102,0,NYK,DET
Shot Chart Detail,29700027,292,913,Larry Johnson,1610612752,New York Knicks,3,6,54,Made Shot,Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,-38,10,1,1,19971102,0,NYK,DET
Shot Chart Detail,29700027,300,913,Larry Johnson,1610612752,New York Knicks,3,5,38,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),8-16 ft.,12,-124,-3,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,325,913,Larry Johnson,1610612752,New York Knicks,3,2,43,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,147,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,447,913,Larry Johnson,1610612752,New York Knicks,4,2,21,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971102,0,NYK,DET
Shot Chart Detail,29700027,461,913,Larry Johnson,1610612752,New York Knicks,4,0,44,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,231,-12,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700027,478,913,Larry Johnson,1610612752,New York Knicks,4,0,21,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,218,1,0,19971102,0,NYK,DET
Shot Chart Detail,29700032,19,913,Larry Johnson,1610612752,New York Knicks,1,9,57,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,212,1,0,19971104,0,NYK,BOS
Shot Chart Detail,29700032,250,913,Larry Johnson,1610612752,New York Knicks,3,11,7,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,151,0,1,0,19971104,0,NYK,BOS
Shot Chart Detail,29700032,274,913,Larry Johnson,1610612752,New York Knicks,3,8,52,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971104,1,NYK,BOS
Shot Chart Detail,29700032,287,913,Larry Johnson,1610612752,New York Knicks,3,7,15,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,44,1,0,19971104,0,NYK,BOS
Shot Chart Detail,29700032,402,913,Larry Johnson,1610612752,New York Knicks,4,9,49,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,-5,1,0,19971104,0,NYK,BOS
Shot Chart Detail,29700053,33,913,Larry Johnson,1610612752,New York Knicks,1,10,49,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971106,1,PHX,NYK
Shot Chart Detail,29700053,36,913,Larry Johnson,1610612752,New York Knicks,1,10,19,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,111,-12,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,48,913,Larry Johnson,1610612752,New York Knicks,1,8,47,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,111,3,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,63,913,Larry Johnson,1610612752,New York Knicks,1,6,45,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-68,5,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,84,913,Larry Johnson,1610612752,New York Knicks,1,4,45,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,97,913,Larry Johnson,1610612752,New York Knicks,1,3,21,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,156,-23,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,156,913,Larry Johnson,1610612752,New York Knicks,2,8,51,Made Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971106,1,PHX,NYK
Shot Chart Detail,29700053,189,913,Larry Johnson,1610612752,New York Knicks,2,4,43,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,46,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,254,913,Larry Johnson,1610612752,New York Knicks,3,10,29,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971106,1,PHX,NYK
Shot Chart Detail,29700053,402,913,Larry Johnson,1610612752,New York Knicks,4,8,32,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),8-16 ft.,12,-121,1,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700053,426,913,Larry Johnson,1610612752,New York Knicks,4,6,11,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19971106,0,PHX,NYK
Shot Chart Detail,29700062,67,913,Larry Johnson,1610612752,New York Knicks,1,4,32,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971107,0,LAL,NYK
Shot Chart Detail,29700062,182,913,Larry Johnson,1610612752,New York Knicks,2,6,1,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,113,106,1,1,19971107,0,LAL,NYK
Shot Chart Detail,29700062,324,913,Larry Johnson,1610612752,New York Knicks,3,5,39,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,123,214,1,1,19971107,1,LAL,NYK
Shot Chart Detail,29700062,459,913,Larry Johnson,1610612752,New York Knicks,4,6,26,Missed Shot,Jump Shot,,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-79,72,1,0,19971107,0,LAL,NYK
Shot Chart Detail,29700077,8,913,Larry Johnson,1610612752,New York Knicks,1,11,21,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,218,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,22,913,Larry Johnson,1610612752,New York Knicks,1,9,29,Made Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,14,1,1,19971109,1,SAC,NYK
Shot Chart Detail,29700077,34,913,Larry Johnson,1610612752,New York Knicks,1,8,16,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,25,20,252,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,84,913,Larry Johnson,1610612752,New York Knicks,1,3,10,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,10,106,-1,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,88,913,Larry Johnson,1610612752,New York Knicks,1,2,51,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,25,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,207,913,Larry Johnson,1610612752,New York Knicks,2,3,43,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,16,-149,63,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,250,913,Larry Johnson,1610612752,New York Knicks,3,10,57,Missed Shot,Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,33,18,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700077,252,913,Larry Johnson,1610612752,New York Knicks,3,10,52,Made Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,55,1,1,19971109,0,SAC,NYK
Shot Chart Detail,29700077,267,913,Larry Johnson,1610612752,New York Knicks,3,7,57,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,8,81,36,1,0,19971109,0,SAC,NYK
Shot Chart Detail,29700081,20,913,Larry Johnson,1610612752,New York Knicks,1,10,44,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19971111,0,NYK,DEN
Shot Chart Detail,29700081,165,913,Larry Johnson,1610612752,New York Knicks,2,7,22,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,12,123,-3,1,0,19971111,0,NYK,DEN
Shot Chart Detail,29700081,264,913,Larry Johnson,1610612752,New York Knicks,3,10,22,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971111,0,NYK,DEN
Shot Chart Detail,29700081,273,913,Larry Johnson,1610612752,New York Knicks,3,9,16,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971111,1,NYK,DEN
Shot Chart Detail,29700081,297,913,Larry Johnson,1610612752,New York Knicks,3,6,21,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,10,104,-1,1,0,19971111,0,NYK,DEN
Shot Chart Detail,29700081,307,913,Larry Johnson,1610612752,New York Knicks,3,5,23,Made Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19971111,0,NYK,DEN
Shot Chart Detail,29700081,314,913,Larry Johnson,1610612752,New York Knicks,3,4,48,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,216,1,0,19971111,0,NYK,DEN
Shot Chart Detail,29700081,400,913,Larry Johnson,1610612752,New York Knicks,4,7,48,Made Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,46,1,1,19971111,1,NYK,DEN
