GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21400014,499,201956,Omri Casspi,1610612758,Sacramento Kings,3,0,5,Made Shot,Driving Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141029,1,SAC,GSW
Shot Chart Detail,21400014,589,201956,Omri Casspi,1610612758,Sacramento Kings,4,3,10,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-84,236,1,0,20141029,0,SAC,GSW
Shot Chart Detail,21400014,613,201956,Omri Casspi,1610612758,Sacramento Kings,4,0,45,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,36,36,1,0,20141029,0,SAC,GSW
Shot Chart Detail,21400025,112,201956,Omri Casspi,1610612758,Sacramento Kings,1,0,33,Made Shot,Running Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-45,60,1,1,20141031,0,SAC,POR
Shot Chart Detail,21400025,132,201956,Omri Casspi,1610612758,Sacramento Kings,2,9,42,Made Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,69,1,1,20141031,1,SAC,POR
Shot Chart Detail,21400025,344,201956,Omri Casspi,1610612758,Sacramento Kings,3,1,22,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-29,4,1,0,20141031,0,SAC,POR
Shot Chart Detail,21400025,380,201956,Omri Casspi,1610612758,Sacramento Kings,4,9,59,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-18,11,1,1,20141031,1,SAC,POR
Shot Chart Detail,21400039,138,201956,Omri Casspi,1610612758,Sacramento Kings,2,10,8,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,28,1,1,1,20141102,0,LAC,SAC
Shot Chart Detail,21400039,426,201956,Omri Casspi,1610612758,Sacramento Kings,4,9,15,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,1,20141102,1,LAC,SAC
Shot Chart Detail,21400047,116,201956,Omri Casspi,1610612758,Sacramento Kings,1,3,59,Made Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141103,1,DEN,SAC
Shot Chart Detail,21400047,121,201956,Omri Casspi,1610612758,Sacramento Kings,1,3,33,Missed Shot,Running Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,56,52,1,0,20141103,0,DEN,SAC
Shot Chart Detail,21400047,291,201956,Omri Casspi,1610612758,Sacramento Kings,2,2,31,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-18,14,1,0,20141103,0,DEN,SAC
Shot Chart Detail,21400047,344,201956,Omri Casspi,1610612758,Sacramento Kings,2,0,6,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20141103,1,DEN,SAC
Shot Chart Detail,21400047,533,201956,Omri Casspi,1610612758,Sacramento Kings,4,8,38,Made Shot,Finger Roll Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,1,20141103,0,DEN,SAC
Shot Chart Detail,21400047,550,201956,Omri Casspi,1610612758,Sacramento Kings,4,7,14,Missed Shot,Running Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,44,1,0,20141103,0,DEN,SAC
Shot Chart Detail,21400047,563,201956,Omri Casspi,1610612758,Sacramento Kings,4,5,40,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,236,1,0,20141103,0,DEN,SAC
