GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21400007,109,203894,Shabazz Napier,1610612748,Miami Heat,1,0,0,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,198,1,0,20141029,0,MIA,WAS
Shot Chart Detail,21400007,389,203894,Shabazz Napier,1610612748,Miami Heat,4,8,35,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,15,1,1,1,20141029,0,MIA,WAS
Shot Chart Detail,21400030,118,203894,Shabazz Napier,1610612748,Miami Heat,1,1,24,Made Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,239,-16,1,1,20141101,1,PHI,MIA
Shot Chart Detail,21400030,166,203894,Shabazz Napier,1610612748,Miami Heat,2,9,57,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,228,1,0,20141101,0,PHI,MIA
Shot Chart Detail,21400030,549,203894,Shabazz Napier,1610612748,Miami Heat,4,0,27,Made Shot,Step Back Jump shot,,Mid-Range,Left Side Center(LC),16-24 ft.,17,-97,143,1,1,20141101,0,PHI,MIA
Shot Chart Detail,21400040,157,203894,Shabazz Napier,1610612748,Miami Heat,2,9,53,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,153,1,1,20141102,1,MIA,TOR
Shot Chart Detail,21400040,424,203894,Shabazz Napier,1610612748,Miami Heat,4,10,34,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,21,30,1,1,20141102,0,MIA,TOR
Shot Chart Detail,21400040,472,203894,Shabazz Napier,1610612748,Miami Heat,4,7,19,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,23,-231,0,1,0,20141102,0,MIA,TOR
Shot Chart Detail,21400050,74,203894,Shabazz Napier,1610612748,Miami Heat,1,2,33,Made Shot,Step Back Jump shot,,Mid-Range,Right Side Center(RC),16-24 ft.,19,94,172,1,1,20141104,0,MIA,HOU
Shot Chart Detail,21400050,126,203894,Shabazz Napier,1610612748,Miami Heat,2,10,38,Missed Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,0,20141104,0,MIA,HOU
Shot Chart Detail,21400050,143,203894,Shabazz Napier,1610612748,Miami Heat,2,9,25,Missed Shot,Step Back Jump shot,,Mid-Range,Left Side Center(LC),16-24 ft.,18,-138,124,1,0,20141104,0,MIA,HOU
Shot Chart Detail,21400050,149,203894,Shabazz Napier,1610612748,Miami Heat,2,8,56,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,23,-229,58,1,0,20141104,0,MIA,HOU
Shot Chart Detail,21400050,467,203894,Shabazz Napier,1610612748,Miami Heat,4,7,37,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,23,-196,138,1,1,20141104,1,MIA,HOU
Shot Chart Detail,21400050,499,203894,Shabazz Napier,1610612748,Miami Heat,4,3,49,Missed Shot,Running Hook Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,41,1,0,20141104,0,MIA,HOU
Shot Chart Detail,21400057,134,203894,Shabazz Napier,1610612748,Miami Heat,2,9,38,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,94,236,1,0,20141105,0,CHA,MIA
Shot Chart Detail,21400057,143,203894,Shabazz Napier,1610612748,Miami Heat,2,8,51,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20141105,0,CHA,MIA
Shot Chart Detail,21400057,385,203894,Shabazz Napier,1610612748,Miami Heat,3,0,25,Missed Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-19,17,1,0,20141105,0,CHA,MIA
Shot Chart Detail,21400057,414,203894,Shabazz Napier,1610612748,Miami Heat,4,9,30,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,187,1,0,20141105,0,CHA,MIA
Shot Chart Detail,21400057,450,203894,Shabazz Napier,1610612748,Miami Heat,4,7,39,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,0,20141105,0,CHA,MIA
Shot Chart Detail,21400057,480,203894,Shabazz Napier,1610612748,Miami Heat,4,4,39,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,12,15,1,0,20141105,0,CHA,MIA
Shot Chart Detail,21400057,515,203894,Shabazz Napier,1610612748,Miami Heat,4,2,17,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1,20141105,1,CHA,MIA
Shot Chart Detail,21400085,88,203894,Shabazz Napier,1610612748,Miami Heat,1,1,8,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,19,130,149,1,0,20141108,0,MIA,MIN
Shot Chart Detail,21400085,146,203894,Shabazz Napier,1610612748,Miami Heat,2,7,22,Made Shot,Driving Reverse Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20141108,0,MIA,MIN
Shot Chart Detail,21400094,88,203894,Shabazz Napier,1610612748,Miami Heat,1,3,19,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,23,0,230,1,0,20141109,0,DAL,MIA
