GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,22500002,157,201143,Al Horford,1610612744,Golden State Warriors,1,1,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,92,1,1,20251021,1,LAL,GSW
Shot Chart Detail,22500002,266,201143,Al Horford,1610612744,Golden State Warriors,2,6,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,243,1,0,20251021,0,LAL,GSW
Shot Chart Detail,22500002,306,201143,Al Horford,1610612744,Golden State Warriors,2,4,26,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,0,20251021,0,LAL,GSW
Shot Chart Detail,22500002,480,201143,Al Horford,1610612744,Golden State Warriors,3,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,225,149,1,0,20251021,0,LAL,GSW
Shot Chart Detail,22500002,516,201143,Al Horford,1610612744,Golden State Warriors,3,1,18,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,43,83,1,0,20251021,0,LAL,GSW
Shot Chart Detail,22500002,604,201143,Al Horford,1610612744,Golden State Warriors,4,7,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,200,1,0,20251021,0,LAL,GSW
Shot Chart Detail,22500002,608,201143,Al Horford,1610612744,Golden State Warriors,4,6,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,22,1,1,20251021,1,LAL,GSW
Shot Chart Detail,22500006,84,201143,Al Horford,1610612744,Golden State Warriors,1,4,36,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,86,1,1,20251023,1,GSW,DEN
Shot Chart Detail,22500006,226,201143,Al Horford,1610612744,Golden State Warriors,2,6,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,22,1,1,20251023,1,GSW,DEN
Shot Chart Detail,22500006,282,201143,Al Horford,1610612744,Golden State Warriors,2,2,33,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,31,1,1,20251023,0,GSW,DEN
Shot Chart Detail,22500006,421,201143,Al Horford,1610612744,Golden State Warriors,3,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,263,1,0,20251023,0,GSW,DEN
Shot Chart Detail,22500006,451,201143,Al Horford,1610612744,Golden State Warriors,3,3,20,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20251023,0,GSW,DEN
Shot Chart Detail,22500006,455,201143,Al Horford,1610612744,Golden State Warriors,3,2,58,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,13,1,1,20251023,1,GSW,DEN
Shot Chart Detail,22500006,692,201143,Al Horford,1610612744,Golden State Warriors,5,2,58,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,24,1,1,20251023,1,GSW,DEN
Shot Chart Detail,22500011,144,201143,Al Horford,1610612744,Golden State Warriors,1,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,218,1,1,20251225,1,GSW,DAL
Shot Chart Detail,22500011,179,201143,Al Horford,1610612744,Golden State Warriors,1,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,120,256,1,1,20251225,1,GSW,DAL
Shot Chart Detail,22500011,189,201143,Al Horford,1610612744,Golden State Warriors,1,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,77,249,1,1,20251225,1,GSW,DAL
Shot Chart Detail,22500011,193,201143,Al Horford,1610612744,Golden State Warriors,1,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,162,206,1,1,20251225,1,GSW,DAL
Shot Chart Detail,22500011,219,201143,Al Horford,1610612744,Golden State Warriors,2,10,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-40,258,1,0,20251225,0,GSW,DAL
Shot Chart Detail,22500011,457,201143,Al Horford,1610612744,Golden State Warriors,3,4,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,5,1,1,20251225,1,GSW,DAL
Shot Chart Detail,22500011,484,201143,Al Horford,1610612744,Golden State Warriors,3,2,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,163,1,0,20251225,0,GSW,DAL
Shot Chart Detail,22500047,91,201143,Al Horford,1610612744,Golden State Warriors,1,5,22,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,0,1,0,20251114,0,SAS,GSW
Shot Chart Detail,22500047,124,201143,Al Horford,1610612744,Golden State Warriors,1,3,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-180,188,1,0,20251114,0,SAS,GSW
Shot Chart Detail,22500047,257,201143,Al Horford,1610612744,Golden State Warriors,2,6,52,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-7,64,1,0,20251114,0,SAS,GSW
Shot Chart Detail,22500047,589,201143,Al Horford,1610612744,Golden State Warriors,4,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,20,243,1,0,20251114,0,SAS,GSW
Shot Chart Detail,22500056,124,201143,Al Horford,1610612744,Golden State Warriors,1,4,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,50,1,0,20251121,0,GSW,POR
Shot Chart Detail,22500056,157,201143,Al Horford,1610612744,Golden State Warriors,1,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,235,1,0,20251121,0,GSW,POR
Shot Chart Detail,22500056,292,201143,Al Horford,1610612744,Golden State Warriors,2,5,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,77,249,1,0,20251121,0,GSW,POR
Shot Chart Detail,22500056,322,201143,Al Horford,1610612744,Golden State Warriors,2,3,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,258,1,1,20251121,1,GSW,POR
Shot Chart Detail,22500056,486,201143,Al Horford,1610612744,Golden State Warriors,3,3,50,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,43,1,1,20251121,1,GSW,POR
Shot Chart Detail,22500127,253,201143,Al Horford,1610612744,Golden State Warriors,2,5,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,256,1,0,20251028,0,GSW,LAC
Shot Chart Detail,22500127,288,201143,Al Horford,1610612744,Golden State Warriors,2,3,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-16,1,0,20251028,0,GSW,LAC
Shot Chart Detail,22500127,407,201143,Al Horford,1610612744,Golden State Warriors,3,4,32,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,136,1,0,20251028,0,GSW,LAC
