GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON
Shot Chart Detail,0042300161,7,0,Opponent,1610612750,Phoenix Suns,1,11,39,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,147,-5,1,0,20240420,MIN,PHX,423001617,210,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,12,0,Opponent,1610612750,Phoenix Suns,1,11,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,134,46,1,1,20240420,MIN,PHX,4230016112,560,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,16,0,Opponent,1610612750,Phoenix Suns,1,10,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,5,1,1,20240420,MIN,PHX,4230016116,910,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,23,0,Opponent,1610612750,Phoenix Suns,1,9,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,175,1,0,20240420,MIN,PHX,4230016123,1320,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,31,0,Opponent,1610612750,Phoenix Suns,1,9,21,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,20240420,MIN,PHX,4230016131,1590,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,36,0,Opponent,1610612750,Phoenix Suns,1,8,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,9,112,1,0,20240420,MIN,PHX,4230016136,1910,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,40,0,Opponent,1610612750,Phoenix Suns,1,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,230,1,0,20240420,MIN,PHX,4230016140,2040,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,46,0,Opponent,1610612750,Phoenix Suns,1,8,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,29,1,0,20240420,MIN,PHX,4230016146,2300,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,51,0,Opponent,1610612750,Phoenix Suns,1,7,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,0,20240420,MIN,PHX,4230016151,2690,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,58,0,Opponent,1610612750,Phoenix Suns,1,7,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,27,1,1,20240420,MIN,PHX,4230016158,2940,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,61,0,Opponent,1610612750,Phoenix Suns,1,6,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,140,134,1,1,20240420,MIN,PHX,4230016161,3220,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,65,0,Opponent,1610612750,Phoenix Suns,1,5,59,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,0,20240420,MIN,PHX,4230016165,3610,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,69,0,Opponent,1610612750,Phoenix Suns,1,5,43,Missed Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,0,20240420,MIN,PHX,4230016169,3770,0,201144|203497|1626157|1630162|1630183
Shot Chart Detail,0042300161,74,0,Opponent,1610612750,Phoenix Suns,1,5,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20240420,MIN,PHX,4230016174,3950,0,201144|203497|1626157|1630162|1630183
