GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041500171,569,202325,Wesley Johnson,1610612746,LA Clippers,4,0,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,245,11,1,1,20160417,LAC,POR
Shot Chart Detail,0041500172,112,202325,Wesley Johnson,1610612746,LA Clippers,1,1,15,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-1,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,443,202325,Wesley Johnson,1610612746,LA Clippers,4,10,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,-1,1,1,20160420,LAC,POR
Shot Chart Detail,0041500172,548,202325,Wesley Johnson,1610612746,LA Clippers,4,0,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-114,254,1,1,20160420,LAC,POR
Shot Chart Detail,0041500173,80,202325,Wesley Johnson,1610612746,LA Clippers,1,3,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-63,61,1,0,20160423,POR,LAC
Shot Chart Detail,0041500173,406,202325,Wesley Johnson,1610612746,LA Clippers,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53,9,535,1,0,20160423,POR,LAC
Shot Chart Detail,0041500175,103,202325,Wesley Johnson,1610612746,LA Clippers,1,2,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,23,1,1,20160427,LAC,POR
Shot Chart Detail,0041500176,71,202325,Wesley Johnson,1610612746,LA Clippers,1,5,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,242,1,1,20160429,POR,LAC
Shot Chart Detail,0041500176,73,202325,Wesley Johnson,1610612746,LA Clippers,1,4,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-52,198,1,0,20160429,POR,LAC
Shot Chart Detail,0041500176,125,202325,Wesley Johnson,1610612746,LA Clippers,1,1,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-5,1,0,20160429,POR,LAC
Shot Chart Detail,0041500176,372,202325,Wesley Johnson,1610612746,LA Clippers,3,3,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,31,1,0,20160429,POR,LAC
Shot Chart Detail,0041500176,470,202325,Wesley Johnson,1610612746,LA Clippers,4,7,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,97,139,1,0,20160429,POR,LAC
