GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22400016,100,1631106,Tari Eason,1610612745,Houston Rockets,1,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,193,1,0,20241115,HOU,LAC
Shot Chart Detail,22400016,153,1631106,Tari Eason,1610612745,Houston Rockets,1,0,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,180,1631106,Tari Eason,1610612745,Houston Rockets,2,10,33,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,80,1,0,20241115,HOU,LAC
Shot Chart Detail,22400016,201,1631106,Tari Eason,1610612745,Houston Rockets,2,9,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-64,58,1,0,20241115,HOU,LAC
Shot Chart Detail,22400016,458,1631106,Tari Eason,1610612745,Houston Rockets,3,1,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,53,262,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,461,1631106,Tari Eason,1610612745,Houston Rockets,3,1,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,108,247,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,464,1631106,Tari Eason,1610612745,Houston Rockets,3,0,35,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,25,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,528,1631106,Tari Eason,1610612745,Houston Rockets,4,8,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,543,1631106,Tari Eason,1610612745,Houston Rockets,4,7,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,217,10,1,0,20241115,HOU,LAC
Shot Chart Detail,22400016,552,1631106,Tari Eason,1610612745,Houston Rockets,4,6,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,29,1,1,20241115,HOU,LAC
Shot Chart Detail,22400016,577,1631106,Tari Eason,1610612745,Houston Rockets,4,4,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,138,1,0,20241115,HOU,LAC
Shot Chart Detail,22400016,597,1631106,Tari Eason,1610612745,Houston Rockets,4,3,53,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,21,1,1,20241115,HOU,LAC
Shot Chart Detail,22400031,132,1631106,Tari Eason,1610612745,Houston Rockets,1,2,33,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,183,1,1,20241122,HOU,POR
Shot Chart Detail,22400031,197,1631106,Tari Eason,1610612745,Houston Rockets,2,10,58,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,31,1,1,20241122,HOU,POR
Shot Chart Detail,22400031,230,1631106,Tari Eason,1610612745,Houston Rockets,2,8,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,25,1,0,20241122,HOU,POR
Shot Chart Detail,22400031,260,1631106,Tari Eason,1610612745,Houston Rockets,2,6,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,1,1,0,20241122,HOU,POR
Shot Chart Detail,22400031,329,1631106,Tari Eason,1610612745,Houston Rockets,2,1,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,22,1,1,20241122,HOU,POR
Shot Chart Detail,22400031,352,1631106,Tari Eason,1610612745,Houston Rockets,2,0,3,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,75,1,0,20241122,HOU,POR
Shot Chart Detail,22400031,492,1631106,Tari Eason,1610612745,Houston Rockets,3,3,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20241122,HOU,POR
Shot Chart Detail,22400031,503,1631106,Tari Eason,1610612745,Houston Rockets,3,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,215,1,0,20241122,HOU,POR
Shot Chart Detail,22400031,527,1631106,Tari Eason,1610612745,Houston Rockets,3,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,54,243,1,0,20241122,HOU,POR
Shot Chart Detail,22400031,540,1631106,Tari Eason,1610612745,Houston Rockets,3,0,19,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20241122,HOU,POR
Shot Chart Detail,22400031,554,1631106,Tari Eason,1610612745,Houston Rockets,4,11,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,13,1,1,20241122,HOU,POR
