GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted
Shot Chart Detail,22400009,51,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,22,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,0,20241115,IND,MIA,2240000951,2780,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,55,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,3,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,44,101,1,0,20241115,IND,MIA,2240000955,2970,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,73,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,115,174,1,1,20241115,IND,MIA,2240000973,3460,0,204456|1626167|1630167|1630169|1631097,1
Shot Chart Detail,22400009,84,1641716,Jarace Walker,1610612754,Indiana Pacers,1,5,50,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,5,1,1,20241115,IND,MIA,2240000984,3700,0,204456|1630167|1630169|1631097|1641716,1
Shot Chart Detail,22400009,90,1630167,Obi Toppin,1610612754,Indiana Pacers,1,5,9,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,36,1,1,20241115,IND,MIA,2240000990,4110,0,204456|1630167|1630169|1631097|1641716,1
Shot Chart Detail,22400009,93,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,247,1,1,20241115,IND,MIA,2240000993,4400,0,204456|1630167|1630169|1631097|1641716,0
Shot Chart Detail,22400009,102,204456,T.J. McConnell,1610612754,Indiana Pacers,1,4,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,33,1,0,20241115,IND,MIA,22400009102,4700,0,204456|1630167|1630169|1631097|1641716,0
Shot Chart Detail,22400009,108,204456,T.J. McConnell,1610612754,Indiana Pacers,1,3,55,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,43,1,1,20241115,IND,MIA,22400009108,4850,0,204456|1630167|1630169|1631097|1641716,0
Shot Chart Detail,22400009,110,1641716,Jarace Walker,1610612754,Indiana Pacers,1,3,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,48,1,0,20241115,IND,MIA,22400009110,5070,0,204456|1630167|1630169|1631097|1641716,0
Shot Chart Detail,22400009,113,1630167,Obi Toppin,1610612754,Indiana Pacers,1,3,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,225,1,0,20241115,IND,MIA,22400009113,5320,0,204456|1630167|1630169|1631097|1641716,0
Shot Chart Detail,22400009,126,204456,T.J. McConnell,1610612754,Indiana Pacers,1,2,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,12,1,1,20241115,IND,MIA,22400009126,5680,0,204456|1626167|1627783|1641716|1641767,0
Shot Chart Detail,22400009,142,1641767,Ben Sheppard,1610612754,Indiana Pacers,1,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,242,1,0,20241115,IND,MIA,22400009142,6140,0,204456|1626167|1627783|1641716|1641767,0
Shot Chart Detail,22400009,146,1626167,Myles Turner,1610612754,Indiana Pacers,1,1,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20241115,IND,MIA,22400009146,6330,0,204456|1626167|1627783|1641716|1641767,1
Shot Chart Detail,22400009,149,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,0,54,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,39,1,0,20241115,IND,MIA,22400009149,6660,0,204456|1626167|1627783|1641716|1641767,0
Shot Chart Detail,22400009,159,1626167,Myles Turner,1610612754,Indiana Pacers,1,0,6,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,28,1,1,20241115,IND,MIA,22400009159,7140,0,204456|1626167|1627783|1641716|1641767,1
Shot Chart Detail,22400009,173,204456,T.J. McConnell,1610612754,Indiana Pacers,2,10,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,18,1,1,20241115,IND,MIA,22400009173,7950,0,204456|1626167|1627783|1641716|1641767,1
Shot Chart Detail,22400009,191,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,9,28,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,7,146,1,1,20241115,IND,MIA,22400009191,8720,0,204456|1626167|1627783|1641716|1641767,0
Shot Chart Detail,22400009,193,204456,T.J. McConnell,1610612754,Indiana Pacers,2,8,48,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,18,1,0,20241115,IND,MIA,22400009193,9120,0,204456|1626167|1627783|1641716|1641767,0
Shot Chart Detail,22400009,196,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,8,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,29,1,1,20241115,IND,MIA,22400009196,9340,0,1626167|1627783|1630169|1631097|1641716,1
Shot Chart Detail,22400009,207,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,7,56,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,16,1,0,20241115,IND,MIA,22400009207,9640,0,1626167|1627783|1630169|1631097|1641716,0
Shot Chart Detail,22400009,221,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,7,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-138,236,1,1,20241115,IND,MIA,22400009221,10000,0,1626167|1630167|1630169|1631097|1641716,1
Shot Chart Detail,22400009,225,1630167,Obi Toppin,1610612754,Indiana Pacers,2,6,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-21,41,1,1,20241115,IND,MIA,22400009225,10260,0,1626167|1630167|1630169|1631097|1641716,1
Shot Chart Detail,22400009,244,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,6,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,253,1,0,20241115,IND,MIA,22400009244,10780,0,1627783|1630167|1630169|1631097|1641767,0
Shot Chart Detail,22400009,248,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-69,247,1,0,20241115,IND,MIA,22400009248,11020,0,1627783|1630167|1630169|1631097|1641767,0
Shot Chart Detail,22400009,251,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,6,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-53,78,1,1,20241115,IND,MIA,22400009251,11340,0,1627783|1630167|1630169|1631097|1641767,0
Shot Chart Detail,22400009,253,1630167,Obi Toppin,1610612754,Indiana Pacers,2,4,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-37,267,1,1,20241115,IND,MIA,22400009253,11730,0,1627783|1630167|1630169|1631097|1641767,1
Shot Chart Detail,22400009,264,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-11,269,1,1,20241115,IND,MIA,22400009264,12310,0,1627783|1630167|1630169|1631097|1641767,1
Shot Chart Detail,22400009,272,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,2,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,0,20241115,IND,MIA,22400009272,12700,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,281,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,129,241,1,1,20241115,IND,MIA,22400009281,12940,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,286,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,151,239,1,0,20241115,IND,MIA,22400009286,13380,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,297,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-118,232,1,0,20241115,IND,MIA,22400009297,13860,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,302,1626167,Myles Turner,1610612754,Indiana Pacers,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-62,280,1,0,20241115,IND,MIA,22400009302,14100,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,306,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,10,1,1,20241115,IND,MIA,22400009306,14400,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,317,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,11,28,Missed Shot,Jump Bank Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,24,1,0,20241115,IND,MIA,22400009317,14720,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,321,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,10,59,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,4,1,0,20241115,IND,MIA,22400009321,15010,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,325,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,10,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,134,58,1,1,20241115,IND,MIA,22400009325,15420,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,335,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,95,1,1,20241115,IND,MIA,22400009335,15980,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,339,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,8,39,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,37,1,0,20241115,IND,MIA,22400009339,16410,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,343,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,8,35,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,31,1,1,20241115,IND,MIA,22400009343,16450,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,347,1626167,Myles Turner,1610612754,Indiana Pacers,3,8,5,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-31,45,1,1,20241115,IND,MIA,22400009347,16750,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,355,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,7,44,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,51,96,1,0,20241115,IND,MIA,22400009355,16960,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,357,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,7,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,29,1,0,20241115,IND,MIA,22400009357,17020,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,360,1626167,Myles Turner,1610612754,Indiana Pacers,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,37,1,0,20241115,IND,MIA,22400009360,17220,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,376,204456,T.J. McConnell,1610612754,Indiana Pacers,3,6,53,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,21,1,0,20241115,IND,MIA,22400009376,17470,0,204456|1630167|1641716|1642277|1642402,0
Shot Chart Detail,22400009,383,1641716,Jarace Walker,1610612754,Indiana Pacers,3,6,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-222,148,1,1,20241115,IND,MIA,22400009383,17700,0,204456|1630167|1641716|1642277|1642402,1
Shot Chart Detail,22400009,397,204456,T.J. McConnell,1610612754,Indiana Pacers,3,5,7,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,9,1,0,20241115,IND,MIA,22400009397,18530,0,204456|1630167|1641716|1642277|1642402,0
Shot Chart Detail,22400009,401,1641716,Jarace Walker,1610612754,Indiana Pacers,3,4,57,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-91,96,1,0,20241115,IND,MIA,22400009401,18630,0,204456|1630167|1641716|1642277|1642402,0
Shot Chart Detail,22400009,411,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,26,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,202,172,1,1,20241115,IND,MIA,22400009411,18940,0,204456|1630167|1641716|1642277|1642402,1
Shot Chart Detail,22400009,420,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,22,1,1,20241115,IND,MIA,22400009420,19230,0,204456|1630167|1631245|1641716|1642402,0
Shot Chart Detail,22400009,423,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,35,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,4,1,1,20241115,IND,MIA,22400009423,19450,0,204456|1630167|1631245|1641716|1642402,0
Shot Chart Detail,22400009,428,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,0,1,1,20241115,IND,MIA,22400009428,19720,0,204456|1630167|1631245|1641716|1642402,1
Shot Chart Detail,22400009,432,1631245,Quenton Jackson,1610612754,Indiana Pacers,3,2,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,13,1,1,20241115,IND,MIA,22400009432,19920,0,204456|1630167|1631245|1641716|1642402,1
Shot Chart Detail,22400009,444,204456,T.J. McConnell,1610612754,Indiana Pacers,3,2,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,4,1,1,20241115,IND,MIA,22400009444,20200,0,204456|1630167|1631245|1641716|1642402,0
Shot Chart Detail,22400009,451,1630167,Obi Toppin,1610612754,Indiana Pacers,3,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,85,268,1,0,20241115,IND,MIA,22400009451,20410,0,204456|1630167|1631245|1641716|1642402,0
Shot Chart Detail,22400009,455,204456,T.J. McConnell,1610612754,Indiana Pacers,3,1,32,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,26,1,1,20241115,IND,MIA,22400009455,20680,0,204456|1630167|1631245|1641716|1642402,0
Shot Chart Detail,22400009,491,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,11,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,29,1,1,20241115,IND,MIA,22400009491,22050,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,495,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,10,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,113,115,1,0,20241115,IND,MIA,22400009495,22300,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,499,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,10,17,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,107,252,1,0,20241115,IND,MIA,22400009499,22630,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,503,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,9,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,27,1,1,20241115,IND,MIA,22400009503,22970,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,511,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,8,59,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,16,1,1,20241115,IND,MIA,22400009511,23410,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,518,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,8,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,8,1,0,20241115,IND,MIA,22400009518,23780,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,520,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,8,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,9,1,1,20241115,IND,MIA,22400009520,23830,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,530,1626167,Myles Turner,1610612754,Indiana Pacers,4,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-77,257,1,0,20241115,IND,MIA,22400009530,24190,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,533,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,7,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,214,161,1,0,20241115,IND,MIA,22400009533,24530,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,537,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,6,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,8,1,1,20241115,IND,MIA,22400009537,24780,0,1626167|1627783|1630169|1631097|1641767,1
Shot Chart Detail,22400009,540,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,6,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,258,1,0,20241115,IND,MIA,22400009540,25110,0,1626167|1627783|1630169|1631097|1641767,0
Shot Chart Detail,22400009,554,1642402,Enrique Freeman,1610612754,Indiana Pacers,4,5,41,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,31,61,1,0,20241115,IND,MIA,22400009554,25390,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,556,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,5,37,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,14,1,1,20241115,IND,MIA,22400009556,25430,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,560,1642402,Enrique Freeman,1610612754,Indiana Pacers,4,5,12,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,3,1,0,20241115,IND,MIA,22400009560,25680,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,562,1641716,Jarace Walker,1610612754,Indiana Pacers,4,5,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,221,1,1,20241115,IND,MIA,22400009562,25720,0,1630167|1631245|1641716|1642277|1642402,1
Shot Chart Detail,22400009,570,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,4,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,55,1,0,20241115,IND,MIA,22400009570,26260,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,575,1630167,Obi Toppin,1610612754,Indiana Pacers,4,3,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,-2,1,1,20241115,IND,MIA,22400009575,26600,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,587,1641716,Jarace Walker,1610612754,Indiana Pacers,4,2,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,20,1,1,20241115,IND,MIA,22400009587,27340,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,590,1630167,Obi Toppin,1610612754,Indiana Pacers,4,1,57,Made Shot,Turnaround Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,22,1,1,20241115,IND,MIA,22400009590,27630,0,1630167|1631245|1641716|1642277|1642402,1
Shot Chart Detail,22400009,599,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,1,0,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,8,1,1,20241115,IND,MIA,22400009599,28200,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400009,597,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,1,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,19,1,0,20241115,IND,MIA,22400009597,28200,0,1630167|1631245|1641716|1642277|1642402,0
Shot Chart Detail,22400029,7,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,11,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,13,1,0,20241122,MIL,IND,224000297,180,0,1626167|1627783|1630169|1631097|1631245,0
Shot Chart Detail,22400029,26,1626167,Myles Turner,1610612754,Indiana Pacers,1,10,1,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,96,52,1,0,20241122,MIL,IND,2240002926,1190,0,1626167|1627783|1630169|1631097|1631245,0
