GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21700001,29,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,1,9,49,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,35,1,1,20171017,1,CLE,BOS
Shot Chart Detail,21700001,48,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,1,8,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,148,15,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,152,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,1,0,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,169,69,1,1,20171017,1,CLE,BOS
Shot Chart Detail,21700001,294,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,2,2,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,248,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,298,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,2,2,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,354,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,3,10,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,113,1,1,20171017,0,CLE,BOS
Shot Chart Detail,21700001,366,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,3,10,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,130,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,404,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,3,7,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-142,105,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,416,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,3,5,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700001,418,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,3,5,40,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171017,0,CLE,BOS
Shot Chart Detail,21700021,26,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,1,9,35,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,5,1,0,20171020,0,MIL,CLE
Shot Chart Detail,21700021,32,2548,Dwyane Wade,1610612739,Cleveland Cavaliers,1,9,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,1,20171020,1,MIL,CLE
